Job Id,workplace,working_mode,salary,position,job_role_and_duties,requisite_skill,offer_details
666760302840015,castries st. lucia,temporary,77000.0,social media manager,analyze social media data and user behavior to generate actionable insights track key performance indicators kpis and recommend optimization strategies stay updated on social media trends and algorithm changes social media analystsocial media analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies they track performance identify trends and support datadriven decisionmaking,social media analytics tools eg google analytics facebook insights data analysis and reporting social media roi measurement competitive analysis trend identification 1 to 12 years mcom,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
2944561129836576,bangui central african republic,contract,94000.0,data engineer,work with large and complex datasets using technologies like hadoop and spark develop and maintain big data solutions optimize data processing and storage for performance big data engineera big data engineer develops and manages big data solutions including data storage processing and analysis platforms to extract valuable insights and support datadriven decisions,big data technologies hadoop spark etc data processing and analysis distributed computing 3 to 10 years btech,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
1689938479851197,antananarivo madagascar,part-time,81500.0,software developer,create mobile applications for ios and android platforms optimize mobile app performance and user experience collaborate with crossfunctional teams to define app requirements mobile app developermobile app developers design and develop mobile applications for various platforms they collaborate with crossfunctional teams to create userfriendly and functional mobile apps that meet user needs,mobile app development languages eg java swift kotlin crossplatform development eg react native flutter mobile app design principles apis and web services integration debugging and troubleshooting 4 to 12 years btech,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
422661223495038,zagreb croatia,part-time,76500.0,legal advisor,serve as inhouse legal counsel for organizations managing legal issues and contracts internally provide legal training to staff and address legal questions and concerns inhouse counselin the role of inhouse counsel you will provide legal support to the organization across various areas including contracts employment law and regulatory compliance you will draft legal documents handle litigation matters and advise on legal risks affecting daytoday operations your role is crucial in ensuring the company operates within the bounds of the law,inhouse counsel legal advisory employment law intellectual property regulatory compliance dispute resolution contract review client counseling 5 to 15 years bba,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
2089161494458155,sofia bulgaria,intern,90000.0,marketing specialist,create and curate engaging and relevant content for various marketing materials and platforms develop content calendars and distribution strategies measure and report content marketing success content marketing managercontent marketing managers oversee the creation and distribution of content to attract and engage customers they develop content strategies manage content teams and track performance metrics to optimize content marketing efforts,content strategy content creation blog management content promotion seo analytics and reporting 4 to 14 years phd,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
1614210025949519,kuwait city kuwait,contract,78000.0,digital marketing specialist,manage and grow social media accounts create engaging content and interact with the online community develop social media content calendars and strategies monitor social media trends and engagement metrics social media managersocial media managers oversee an organizations social media presence they create and schedule content engage with followers and analyze social media metrics to drive brand awareness and engagement,social media platforms eg facebook twitter instagram content creation and scheduling social media analytics and insights community engagement paid social advertising 5 to 8 years bcom,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2592730185321035,abuja nigeria,part-time,72000.0,data analyst,apply machine learning algorithms and statistical techniques to extract insights from large datasets develop predictive models conduct data experiments and ab testing data scientistdata scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data they build and train models conduct statistical analysis and communicate findings to drive datadriven decisionmaking in the organization,machine learning algorithms and libraries eg scikitlearn tensorflow pytorch statistical analysis and modeling data preprocessing and cleaning big data technologies eg hadoop spark data visualization strong programming skills python r 5 to 10 years bba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
575637154390389,majuro marshall islands,part-time,72500.0,marketing coordinator,support digital marketing efforts including social media management and email marketing create and schedule digital content analyze digital marketing analytics digital marketing coordinatordigital marketing coordinators manage online marketing efforts including social media email marketing and seo to drive digital engagement and growth,digital marketing strategy development social media advertising email marketing google analytics and seo content management systems cms proficiency 1 to 9 years bca,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
1579392729933903,budapest hungary,full-time,71000.0,digital marketing specialist,plan and execute email marketing campaigns including creating email content and designs segment email lists and analyze email performance metrics ab test email campaigns for optimization email marketing specialistemail marketing specialists design and execute email marketing campaigns they create email content segment email lists and analyze campaign performance to achieve marketing goals and engage subscribers,email marketing platforms eg mailchimp constant contact email campaign creation and segmentation ab testing and optimization email deliverability and compliance metrics tracking and analysis 2 to 9 years mcom,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1691408060163643,kingstown st. vincent and the grenadines,part-time,74000.0,ux/ui designer,design and improve user experiences ux by creating intuitive and userfriendly interfaces for websites and applications conduct user research and usability testing collaborate with stakeholders to gather and incorporate feedback user experience designeruser experience designers create intuitive and userfriendly digital interfaces they conduct user research design prototypes and work to enhance the overall user experience of websites and applications,usercentered design principles uxui design tools eg sketch adobe xd wireframing and prototyping usability testing and user research information architecture and user flows 5 to 10 years phd,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1646261468850757,papeete french polynesia,contract,77000.0,brand manager,analyze brand performance metrics and consumer behavior track marketing campaigns and assess their impact on brand perception provide insights and recommendations for brand improvement brand marketing analysta brand marketing analyst analyzes market data and consumer behavior to assess the effectiveness of branding strategies they provide insights to improve brand marketing efforts,marketing analytics data analysis tools eg google analytics adobe analytics brand performance measurement consumer behavior analysis campaign effectiveness evaluation 0 to 11 years phd,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1776955574313911,manila philippines,intern,89500.0,paralegal,assist attorneys in preparing for trials and hearings organize and manage legal documents and exhibits interview clients and witnesses litigation paralegalassist in litigation cases including document preparation legal research and trial support,legal research discovery management case preparation trial support document review client communication efiling attention to detail multitasking legal terminology technology proficiency communication skills legal software proficiency 0 to 13 years ba,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
1443940665026977,philipsburg sint maarten (dutch part),contract,74500.0,account manager,manage sales accounts and ensure revenue growth identify crossselling and upselling opportunities develop account strategies and forecasts sales account managera sales account manager is responsible for building and maintaining relationships with clients identifying their needs and proposing tailored solutions to achieve sales targets,account management sales strategy negotiation and closing skills 4 to 11 years bba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
610259478770118,pristina kosovo,temporary,91500.0,chemical analyst,ensure the quality and consistency of chemical products and processes through testing and inspection identify nonconformities and deviations maintain quality control documentation quality control analystin the role of a quality control analyst you will be responsible for inspecting and testing products to ensure they meet quality standards and specifications you will use quality control tools and processes to identify defects document findings and recommend improvements your role is essential in maintaining product quality and customer satisfaction,quality control quality assurance qc testing methods compliance standards root cause analysis documentation statistical analysis 2 to 9 years ba,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1342021482638463,kathmandu nepal,contract,92500.0,operations manager,establish and enforce quality control standards and procedures conduct quality audits and inspections collaborate with production teams to address quality issues and implement improvements quality control managerquality control managers establish and enforce quality standards within an organization they develop quality control processes perform inspections and implement corrective actions to maintain product or service quality,quality control processes and methodologies statistical process control spc root cause analysis and corrective action quality management systems eg iso 9001 compliance and regulatory knowledge 1 to 14 years phd,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
3046004196926907,santiago chile,part-time,80500.0,software tester,evaluate software performance and scalability through load and stress testing identify performance bottlenecks and optimize system performance generate performance reports and recommendations performance testera performance tester assesses the performance and scalability of software applications they conduct load and stress testing to identify bottlenecks and optimize performance,performance testing methodologies load testing tools eg jmeter test script development performance profiling and analysis bottleneck identification 3 to 14 years bca,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
181795822821936,podgorica montenegro,part-time,89000.0,financial analyst,analyze financial data research investment opportunities and provide recommendations for investment decisions monitor financial markets and economic trends prepare investment reports and presentations investment analystinvestment analysts analyze financial data and market trends to make informed investment recommendations they research and assess investment opportunities create financial models and provide insights to guide investment decisions and portfolio management,financial analysis investment evaluation portfolio management data analysis 5 to 9 years bcom,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1267906313259813,brazzaville republic of congo,part-time,79000.0,software tester,test software applications and systems to identify defects and ensure quality create test plans test cases and test scripts collaborate with development teams to resolve issues quality assurance analysta quality assurance analyst tests software and products to ensure they meet quality standards they identify defects report issues and work with development teams to resolve problems,quality assurance processes testing methodologies eg manual automated bug tracking and reporting test case development regression testing 0 to 8 years mba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
1458928697477612,maseru lesotho,intern,75000.0,nurse manager,oversee nursing staff and operations in healthcare settings develop nursing policies and procedures ensure compliance with healthcare regulations nursing directornursing directors oversee nursing departments in healthcare facilities they manage nursing staff develop policies and procedures and ensure the delivery of highquality patient care while adhering to regulatory standards,nursing management patient care coordination staff supervision compliance with healthcare regulations quality improvement leadership skills 3 to 11 years ba,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2394278064752476,djibouti (city) djibouti,intern,73500.0,environmental consultant,focus on sustainable practices and initiatives advising clients on reducing their environmental footprint develop sustainability plans and strategies conduct sustainability audits and reporting sustainability consultantsustainability consultants advise organizations on sustainable practices and strategies they assess environmental impact recommend sustainability initiatives and assist in the development and implementation of sustainable policies,sustainability consulting sustainability assessments sustainable practices green building standards environmental policies client communication 3 to 15 years mba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1162996671137827,moroni comoros,intern,73000.0,event coordinator,specialize in planning and managing corporate events including meetings seminars and trade shows handle event marketing and branding oversee event registration and attendee experience corporate event coordinatorcoordinate corporate events conferences and meetings handle logistics and ensure a seamless experience for attendees,corporate event planning corporate branding and messaging speaker and entertainment booking audiovisual production team coordination crisis management budgeting and financial management client communication creativity problemsolving attention to detail 4 to 12 years btech,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
1362675534970592,stockholm sweden,part-time,82500.0,paralegal,assist attorneys in preparing for trials and hearings organize and manage legal documents and exhibits interview clients and witnesses litigation paralegalassist in litigation cases including document preparation legal research and trial support,legal research discovery management case preparation trial support document review client communication efiling attention to detail multitasking legal terminology technology proficiency communication skills legal software proficiency 3 to 15 years mca,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1326936634405882,roseau dominica,contract,81500.0,pediatrician,provide primary healthcare to infants children and adolescents conduct wellchild checkups vaccinations and screenings diagnose and treat illnesses and injuries in pediatric patients general pediatriciangeneral pediatricians provide medical care to infants children and adolescents they diagnose and treat various pediatric conditions offer preventive care and educate patients and parents on child health and wellbeing,pediatrics pediatric care diagnosis and treatment pediatric medical procedures patient care communication skills 0 to 10 years ba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1854424664815123,dhaka bangladesh,contract,70000.0,ux/ui designer,design and improve user experiences ux by creating intuitive and userfriendly interfaces for websites and applications conduct user research and usability testing collaborate with stakeholders to gather and incorporate feedback user experience designeruser experience designers create intuitive and userfriendly digital interfaces they conduct user research design prototypes and work to enhance the overall user experience of websites and applications,usercentered design principles uxui design tools eg sketch adobe xd wireframing and prototyping usability testing and user research information architecture and user flows 2 to 13 years phd,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1432529787678075,lomã© togo,intern,75500.0,network security specialist,focus on cybersecurity implementing measures to protect against cyber threats monitor network traffic for anomalies and security breaches conduct security audits and recommend improvements cybersecurity analystcybersecurity analysts protect computer systems and networks from cyber threats they monitor security systems investigate breaches and implement security measures to safeguard data,cybersecurity security assessments intrusion detection security tools eg siem incident response vulnerability scanning 3 to 9 years bcom,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
603655524624096,khartoum sudan,temporary,93500.0,graphic designer,focus on user interface ui and user experience ux design for websites and applications to enhance user engagement conduct user research and usability testing collaborate with developers to implement designs uiux designeruiux designers focus on creating userfriendly and visually appealing interfaces for digital products they conduct user research design wireframes and prototypes and collaborate with development teams to ensure a seamless and enjoyable user experience,user interface ui design user experience ux design wireframing and prototyping tools eg sketch figma usability testing information architecture interaction design mobile and responsive design 0 to 9 years bcom,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1382687268128078,ankara turkey,part-time,77000.0,procurement manager,develop sourcing strategies and manage supplier relationships negotiate contracts and terms optimize procurement processes and costs strategic sourcing managerdevelop and execute sourcing strategies to procure goods and services negotiate contracts and manage supplier relationships,strategic sourcing strategies supplier evaluation and selection negotiation skills vendor management cost analysis supply chain management contract management problemsolving attention to detail communication skills strategic thinking 3 to 9 years mtech,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
622532536426566,amman jordan,intern,96000.0,digital marketing specialist,manage and grow social media accounts create engaging content and interact with the online community develop social media content calendars and strategies monitor social media trends and engagement metrics social media managersocial media managers oversee an organizations social media presence they create and schedule content engage with followers and analyze social media metrics to drive brand awareness and engagement,social media platforms eg facebook twitter instagram content creation and scheduling social media analytics and insights community engagement paid social advertising 5 to 9 years mtech,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
463447231066686,asmara eritrea,full-time,91500.0,physical therapist,work with children with developmental or physical disabilities provide therapy to improve mobility and motor skills collaborate with parents and caregivers pediatric physical therapistspecialize in providing physical therapy to children addressing developmental and mobility issues,pediatric rehabilitation developmental assessments child psychology knowledge 0 to 12 years bba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
2364831099727099,dushanbe tajikistan,part-time,77500.0,supply chain analyst,analyze and optimize logistics and supply chain processes including transportation and warehousing monitor inventory levels and track shipments identify costsaving opportunities logistics analysta logistics analyst analyzes and optimizes logistics and supply chain operations identifying costsaving opportunities improving transportation efficiency and enhancing supply chain performance,supply chain analysis data analytics inventory management transportation planning problemsolving 5 to 12 years phd,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2592558929345607,vaduz liechtenstein,full-time,78500.0,software architect,design and implement cloudbased solutions optimizing for performance and costefficiency develop cloud migration strategies architect and manage cloud infrastructure cloud architecta cloud architect designs and manages cloudbased solutions optimizing scalability security and performance while aligning them with the companys technology strategy,cloud computing platforms aws azure etc cloud security containerization docker kubernetes 0 to 12 years btech,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2238303085421199,papeete french polynesia,contract,90000.0,ui developer,develop and maintain user interfaces for websites and web applications write clean and efficient html css and javascript code collaborate with ux designers to ensure a seamless user experience frontend developera frontend developer specializes in creating the user interface and user experience of websites or applications they code and design elements that users interact with directly,frontend web development html css javascript responsive design web performance optimization crossbrowser compatibility 4 to 9 years mcom,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
2156383784932584,riga latvia,contract,91000.0,wedding planner,focus on the visual and aesthetic aspects of weddings including decor floral arrangements and styling create design concepts and layouts oversee setup and decoration on the wedding day wedding designera wedding designer specializes in creating visually appealing wedding designs and dcor transforming wedding venues into beautiful and memorable spaces,wedding design concepts decor selection and arrangement creative flair 2 to 14 years btech,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2513687154890369,banjul gambia,temporary,87000.0,electrical engineer,design and analyze electrical power systems including transmission and distribution networks perform load flow analysis and ensure grid reliability implement energy efficiency solutions power systems engineerpower systems engineers design and maintain electrical power systems they work on generation transmission and distribution of electrical power focusing on safety and efficiency,electrical engineering power system analysis renewable energy systems control systems safety regulations 2 to 9 years phd,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
3083911426540741,manila philippines,intern,73000.0,research scientist,plan and conduct scientific research projects including experimental design and data analysis collaborate with crossfunctional teams and provide technical expertise publish research findings in peerreviewed journals senior researchersenior researchers lead research initiatives within organizations they design research projects collect and analyze data and provide insights to inform strategic decisionmaking and innovation efforts,research methodologies and data analysis literature review and synthesis statistical analysis software eg spss r research proposal development strong communication and reporting skills 0 to 14 years mca,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
2543861018925986,nicosia cyprus,part-time,74000.0,electrical designer,design printed circuit boards pcbs for electronic devices and systems create schematics and layouts optimize pcbs for performance and manufacturability pcb designerpcb designers specialize in designing printed circuit boards pcbs they create pcb layouts ensure proper connectivity and consider electrical and mechanical requirements,pcb design electronics pcb layout software proficiency circuit design quality control 4 to 8 years bba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
3020079650426343,thimphu bhutan,temporary,78000.0,ui developer,design user interfaces and experiences focusing on usability and usercentered design principles create wireframes and prototypes conduct user testing and gather feedback for design improvements uxui designera uxui designer focuses on enhancing user experiences by designing intuitive interfaces they consider user needs and preferences to create visually appealing and functional designs,user experience ux design user interface ui design wireframing and prototyping usability testing design tools like sketch or figma 1 to 10 years ba,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
219360331873473,tunis tunisia,temporary,93000.0,ux/ui designer,work on interaction design defining how users interact with digital products and ensuring a seamless user journey create wireframes and prototypes to illustrate interactions collaborate with developers to implement interaction designs interaction designerinteraction designers specialize in designing user interactions within digital interfaces they create meaningful and engaging user experiences by considering user behaviors and system responses,interaction design principles user behavior and psychology wireframing and prototyping tools animation and microinteraction design collaborative design processes 3 to 11 years bcom,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
1093721209179337,baku azerbaijan,intern,87000.0,administrative assistant,accurately enter and maintain data in databases or spreadsheets perform data verification and quality checks assist with data analysis and reporting data entry specialistaccurately input and maintain data in databases or spreadsheets ensuring data integrity and organization,data entry accuracy and speed database software eg microsoft access excel attention to detail time management organization multitasking keyboarding skills data verification problemsolving communication skills computer proficiency 4 to 10 years ba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
776132281215557,ottawa canada,contract,90500.0,data engineer,work with large and complex datasets using technologies like hadoop and spark develop and maintain big data solutions optimize data processing and storage for performance big data engineera big data engineer develops and manages big data solutions including data storage processing and analysis platforms to extract valuable insights and support datadriven decisions,big data technologies hadoop spark etc data processing and analysis distributed computing 5 to 15 years mcom,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
2734017764462023,mbabane eswatini,full-time,85500.0,sem specialist,manage paid advertising campaigns on various platforms including social media and display networks create ad creatives and targeting strategies monitor ad spend and roi paid advertising specialistpaid advertising specialists manage paid advertising campaigns they use platforms like google ads and social media advertising to reach target audiences and achieve marketing goals,google ads management ppc campaign optimization keyword research ad copywriting ab testing conversion tracking 3 to 15 years bcom,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
3080681007652646,maputo mozambique,part-time,95500.0,family lawyer,specialize in child custody cases advocating for the best interests of children conduct investigations gather evidence and present cases in court negotiate parenting plans and visitation schedules child custody lawyerchild custody lawyers specialize in family law focusing on cases related to child custody and visitation rights they represent clients in court provide legal counsel and advocate for the best interests of children in custody disputes,child custody law family law legal advocacy negotiation court representation legal research client counseling case preparation 2 to 13 years mcom,health insurance retirement plans flexible work arrangements employee assistance programs eap bonuses and incentive programs
113499885439236,gitega burundi,full-time,90500.0,product manager,act as the product owner in agile development making critical decisions and ensuring product goals are met maintain and prioritize the product backlog communicate with stakeholders and development teams agile product owneragile product owners work closely with development teams in agile environments they define and prioritize product backlog items communicate the product vision and ensure that the product increments delivered align with customer needs and project objectives,agile product development scrum or kanban frameworks backlog management user story writing prioritization techniques collaboration with development teams product vision and strategy 5 to 12 years btech,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
1745520262473440,bamako mali,intern,76000.0,key account manager,focus on strategic planning for key accounts identifying longterm goals and growth opportunities collaborate with crossfunctional teams to meet client needs monitor account performance and profitability strategic account managerstrategic account managers nurture relationships with key clients they develop account strategies address client needs and seek opportunities for business growth and expansion,account management client relationship sales strategy business development negotiation skills 3 to 14 years bca,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2951600015020813,islamabad pakistan,temporary,79000.0,procurement specialist,manage procurement processes vendor relationships and supplier negotiations develop procurement strategies and costsaving initiatives ensure timely delivery of goods and services procurement managerprocurement managers oversee procurement processes managing vendor relationships negotiating contracts and ensuring costeffective purchasing of goods and services,procurement strategies supplier management negotiation cost analysis supply chain management 3 to 14 years mba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2380684911027670,cairo egypt,full-time,84500.0,it support specialist,install configure and maintain desktop computers and peripherals perform hardware and software upgrades and repairs manage it inventory and asset tracking desktop support techniciandesktop support technicians troubleshoot and maintain desktop computer systems resolving hardware and software problems for users,desktop hardware and software troubleshooting operating system expertise eg windows macos remote desktop support hardware and software upgrades customer service skills 4 to 8 years phd,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
2302791396440707,chisinau moldova,contract,76500.0,qa analyst,develop and maintain automated test scripts using testing tools like selenium or appium execute automated tests and analyze results continuously improve test automation frameworks automation test engineerautomation test engineers develop automated test scripts and frameworks to streamline and enhance the testing process they focus on automating repetitive tests to improve efficiency and maintain test consistency,test automation test framework development continuous integration scripting languages eg python test reporting code review 1 to 10 years bba,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1103560449516605,santo domingo dominican republic,part-time,96500.0,technical writer,write informative and engaging content for websites blogs and marketing materials conduct research and interviews to gather information tailor content to target audiences content writercontent writers create written content for various platforms they produce articles blog posts and web content to inform educate or entertain audiences,writing skills content creation seo knowledge research skills grammar and proofreading 0 to 12 years mca,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
2286168709238882,yamoussoukro cote d'ivoire,temporary,83500.0,nurse practitioner,specialize in acute care settings managing complex medical conditions and critical illnesses collaborate with healthcare teams in hospital settings make critical medical decisions and interventions acute care nurse practitioneracute care nurse practitioners focus on managing acute and critical medical conditions often working in hospitals or emergency care settings,acute care nursing emergency medicine critical care diagnostic tests treatment planning 5 to 14 years mtech,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
72378662185363,saint george's grenada,contract,84500.0,human resources manager,oversee various hr functions including recruitment benefits administration and employee relations develop and implement hr policies and procedures handle employee inquiries and concerns hr generalisthr generalists handle various hr functions including recruitment employee relations benefits administration and hr compliance they serve as a resource for employees and management ensuring hr policies and practices align with organizational goals and legal requirements,hr policies and procedures employee relations recruitment communication skills 4 to 13 years bca,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1107898050342917,praia cabo verde,contract,83500.0,data analyst,gather and analyze data to provide insights for decisionmaking using tools like tableau or power bi create data visualizations and reports identify trends and patterns in data business intelligence analystbusiness intelligence analysts gather and analyze data to provide valuable insights to support decisionmaking within an organization they create reports dashboards and data visualizations to help stakeholders understand trends patterns and opportunities in the data,data analysis and visualization tools eg tableau power bi sql and database querying business intelligence concepts data modeling and reporting strong analytical and problemsolving skills datadriven decisionmaking 5 to 13 years bca,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1833590852879443,george town cayman islands,full-time,92000.0,litigation attorney,focus on corporate legal matters including contracts disputes and compliance provide legal counsel to businesses and organizations handle litigation involving corporate interests corporate litigatorcorporate litigators specialize in corporate law they handle legal matters related to businesses such as mergers acquisitions contracts and disputes to protect corporate interests,corporate law commercial litigation dispute resolution contract law legal strategy negotiation 1 to 15 years ba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
2010043317059044,tripoli libya,temporary,82500.0,network engineer,focus on network security implement security measures and protect against cyber threats conduct security audits and vulnerability assessments respond to security incidents and breaches network security engineernetwork security engineers focus on protecting network systems from cyber threats they implement security measures monitor network traffic and respond to security incidents to safeguard the organizations data,network security protocols and technologies firewalls and intrusion detection systems vulnerability assessment and penetration testing security policy development and enforcement incident response and recovery 2 to 9 years bca,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2958125308067916,jakarta indonesia,temporary,81500.0,hr coordinator,administer employee benefits programs respond to benefits inquiries and process benefit changes collaborate with benefits providers and brokers educate employees on available benefits benefits coordinatorbenefits coordinators administer employee benefit programs including health insurance retirement plans and other perks they assist employees with benefit inquiries and ensure compliance with benefit policies,employee benefits administration benefits compliance hris benefits communication 0 to 9 years bba,tuition reimbursement stock options or equity grants parental leave wellness programs childcare assistance
2230057393226706,jerusalem israel,intern,78000.0,mechanical engineer,design mechanical systems components and products create 3d models and detailed engineering drawings perform structural and thermal analyses mechanical design engineermechanical design engineers create and develop mechanical systems and components from concept to manufacturing ensuring functionality and safety,mechanical engineering cad software eg solidworks autocad finite element analysis product development prototyping 0 to 8 years mcom,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
425595537063921,chisinau moldova,intern,71500.0,qa analyst,develop and maintain automated test scripts using testing tools like selenium or appium execute automated tests and analyze results continuously improve test automation frameworks automation test engineerautomation test engineers develop automated test scripts and frameworks to streamline and enhance the testing process they focus on automating repetitive tests to improve efficiency and maintain test consistency,test automation test framework development continuous integration scripting languages eg python test reporting code review 2 to 12 years bba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2805598559630861,brussels belgium,temporary,83500.0,electrical designer,specialize in lighting design creating lighting plans for interiors and exteriors select lighting fixtures and systems enhance visual appeal and energy efficiency through lighting design lighting designerlighting designers create lighting plans for architectural and artistic purposes they enhance spaces with lighting effects aesthetics and energyefficient lighting solutions,lighting design architectural lighting lighting software proficiency creative lighting concepts technical knowledge 2 to 13 years bba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
2982441659853652,zagreb croatia,contract,93000.0,social media coordinator,create compelling and shareable content for social media platforms including text images and videos collaborate with designers and photographers for visuals engage with the audience and respond to comments content creatorcreate engaging and relevant content such as articles videos or social media posts to promote brands or products,content creation eg writing editing graphic design video production content marketing social media management seo optimization creative storytelling audience engagement analytics and reporting adaptability communication skills creativity 3 to 11 years ba,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
3076678519311656,vilnius lithuania,full-time,71000.0,art teacher,teach fine arts including drawing painting and sculpture to students of all ages develop and execute art lesson plans foster creativity and artistic expression fine arts instructora fine arts instructor teaches various forms of fine arts such as painting sculpture or drawing to students guiding them in developing their artistic skills and creativity,artistic skills teaching ability communication skills art history knowledge creativity 4 to 13 years mba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
2635868049877376,luanda angola,temporary,82500.0,procurement coordinator,coordinate purchasing activities including vendor sourcing and negotiation create purchase orders and track deliveries ensure costeffective procurement purchasing coordinatorpurchasing coordinators manage procurement processes they source and purchase goods and services negotiate with suppliers and ensure costeffective and timely acquisitions,procurement supplier management negotiation supply chain management inventory control vendor relations 5 to 15 years mtech,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
3025633909872026,saint george's grenada,full-time,88500.0,project coordinator,assist in project planning execution and monitoring coordinate project tasks and timelines communicate with project stakeholders and team members project managerproject managers plan execute and oversee projects ensuring they are completed on time and within budget while managing project teams and resources,project planning and scheduling budget management risk assessment and mitigation stakeholder communication agile or waterfall methodologies 5 to 15 years ba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
